main_category,sub_category,product_name,product_link,ratings,actual_price,image_url,vendor_name
mobiles,Samsung mobiles,"Samsung Galaxy Flip5  512 GB 8 GB RAM, Beige, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-flip5-512-gb-8-gb-ram-beige-mobile-phone/p/493838755,,"1,13,999.00",https://www.reliancedigital.in/medias/Samsung-SM-F731-ZFlip5-Cream-493838755-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NzA3fGltYWdlL2pwZWd8aW1hZ2VzL2g3NC9oNDgvMTAwMzIxMjE5NzA3MTguanBnfDFiYWMwNTRmMDdjMDA0YzVmYzRlNGY0ZmQ0N2VmMjAxOTYxMzVkZjVkOTc4OGQ2ZTI0NWJjMDk1NDAzYTE0MDI,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Flip5 256 GB, 8 GB RAM, Grey, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-flip5-256-gb-8-gb-ram-grey-mobile-phone/p/493838750,,"1,02,999.00",https://www.reliancedigital.in/medias/Samsung-SM-F731-ZFlip5-Gray-493838750-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NDkxfGltYWdlL2pwZWd8aW1hZ2VzL2g1Yi9oZTcvMTAwMzIxMDgyMDgxNTguanBnfGVlZTIzYzM1N2VlOGVmZTgyZDlkZWYyNjk3MThlZmYxNWMzZjk2ZDRiYWY1NThjNWM4Nzg4NTlmZTk0MDNlMWY,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Flip5 256 GB, 8 GB RAM, Beige, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-flip5-256-gb-8-gb-ram-beige-mobile-phone/p/493838751,,"1,02,999.00",https://www.reliancedigital.in/medias/Samsung-SM-F731-ZFlip5-Cream-493838751-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NzEzfGltYWdlL2pwZWd8aW1hZ2VzL2g0OC9oYjcvMTAwMzIxMDQyNzU5OTguanBnfGNmNzNmMTkwZTQ0MzU5N2FmYjNkY2E5NWFmOTI5YzRkNmZkOTExYWE1Y2FjMmE3ZjhhZTViMTc0NmE1Y2E3Mzk,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5  256 GB, 12 GB RAM, Black, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-256-gb-12-gb-ram-black-mobile-phone/p/493838758,,"1,59,999.00",https://www.reliancedigital.in/medias/Samsung-SMF946-ZFold-Phantom-Black-493838758-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NDU0fGltYWdlL2pwZWd8aW1hZ2VzL2gxYy9oNTMvMTAwMzIxMTMxMjMzNTguanBnfGY1ZDkyYzFkZGM5NTFiOWZlOTZlMTdlYTI0NzIxYzQwYzkwNDBmZjk1ZDgzNTI0MTdjODkxYzQxYjk2OTYyZWY,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5  256 GB, 12 GB RAM Beige, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-256-gb-12-gb-ram-beige-mobile-phone/p/493838757,,"1,59,999.00",https://www.reliancedigital.in/medias/Samsung-SM-F946-ZFold5-Cream-493838757-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NTE1fGltYWdlL2pwZWd8aW1hZ2VzL2hjMC9oNjMvMTAwMzIxMTI3OTU2NzguanBnfDJmMmQyYWY3NmVlYmQ3YTIzYjI0MzdlNjBmZTQ3MGZlMzMzY2I3NDgwOTVkMjMzMzlhOGQ2ZjRmZDVjOWIxYzY,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy A14 4 GB RAM, 128 GB Silver Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a14-4-gb-ram-128-gb-silver-mobile-phone/p/493837983,,18499,https://www.reliancedigital.in/medias/Samsung-Galaxy-A-Series-Silver-493837983-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3ODUyfGltYWdlL2pwZWd8aW1hZ2VzL2hlYi9oOWEvMTAwMDg0NzM2NjU1NjYuanBnfDcxNTdhNGYyZGUxNGQxZmVlYWE5MmY0NjQyYmNkMGJjNTEyZmQ3Y2NjNDUxZWRlZGFlNTJjN2FiNmMwYjM2YTI,Reliance
mobiles,Samsung mobiles,Samsung Galaxy A14 4 GB RAM 64 GB Black Mobile Phone,https://www.reliancedigital.in/samsung-galaxy-a14-4-gb-ram-64-gb-black-mobile-phone/p/493837985,,16499,https://www.reliancedigital.in/medias/Samsung-Galaxy-A-Series-Black-493837985-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4MDYwfGltYWdlL2pwZWd8aW1hZ2VzL2g2OS9oODkvMTAwMDg0ODgxNDkwMjIuanBnfDJiZjFiYjhlNjU4NzkwMmY3YmYzN2YzYmYxN2QyMzIwNzJkZTljYjQ1NDFjMWU4YTNiMDFkNzJkNjNjZTBkMGU,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy A14 4GB RAM 128 GB, Light Green Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a14-4gb-ram-128-gb-light-green-mobile-phone/p/493837981,,18499,https://www.reliancedigital.in/medias/Samsung-Galaxy-A-Series-Light-Green-493837981-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3ODUzfGltYWdlL2pwZWd8aW1hZ2VzL2hjOC9oZjcvMTAwMDg0NzY5NDIzNjYuanBnfDk4YzVmNGYyYmJmOGE3Yzk3NDJjNTZlMmQyYjg0ZjdhZGMxYzM3MzgyY2JiYjY5N2Q3ZWE3YTgxM2IyMTFiNmM,Reliance
mobiles,Samsung mobiles,Samsung Galaxy A14 4 GB RAM 64 GB Silver Mobile Phone,https://www.reliancedigital.in/samsung-galaxy-a14-4-gb-ram-64-gb-silver-mobile-phone/p/493837986,,16499,https://www.reliancedigital.in/medias/Samsung-Galaxy-A-Series-Silver-493837986-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3ODUyfGltYWdlL2pwZWd8aW1hZ2VzL2gxNi9oODgvMTAwMDg0ODUxOTk5MDIuanBnfDRkNmVlN2UyZDc3NWQyZGY0YTIyZDRkMTNkNDgzMGNhYzE0NzFmZTU2NzZjNmY3ZmQwMDQ4NzI5NDM2MDRiNDE,Reliance
mobiles,Samsung mobiles,"Samsung S22 5G 128 GB, 8 GB RAM, Green, Mobile Phone",https://www.reliancedigital.in/samsung-s22-5g-128-gb-8-gb-ram-green-mobile-phone/p/492849199,,69999,https://www.reliancedigital.in/medias/Samsung-Galaxy-S22-SmartPhone-492849199-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjQxMHxpbWFnZS9qcGVnfGltYWdlcy9oYzEvaGNkLzk3Nzk0NzY1NjE5NTAuanBnfGFjZTBiMzc3YjZjNGU5ZTIyOWU0OTBhNjJjOWE1OGZkMmUzOTFlZTc4MGY1OTk0NTIxMjUwNDk3Yzg3NWU4MzQ,Reliance
mobiles,Samsung mobiles,"Samsung S22 5G 256 GB, 8 GB RAM, Green, Mobile Phone",https://www.reliancedigital.in/samsung-s22-5g-256-gb-8-gb-ram-green-mobile-phone/p/492849202,,73999,https://www.reliancedigital.in/medias/Samsung-Galaxy-S22-SmartPhone-492849202-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjQxMHxpbWFnZS9qcGVnfGltYWdlcy9oNjUvaDEyLzk3Nzk0NzY4ODk2MzAuanBnfGY2Njc4ZDUyZmE1NDRmYTYxNmU3ZGMwYTA2MTA1ZmNhZGFiZGUxMThhYTVmNmVkZWM4NDVhN2EyYWFjYmZlMjY,Reliance
mobiles,Samsung mobiles,"Samsung S24 5G 512 GB, 8 GB, Marble Gray, Mobile Phone",https://www.reliancedigital.in/samsung-s24-5g-512-gb-8-gb-marble-gray-mobile-phone/p/494352142,,,https://www.reliancedigital.in/medias/Samsung-S-Series-Mobile-Phone-494352142-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3NjA2fGltYWdlL2pwZWd8aW1hZ2VzL2g0Ny9oNjYvMTAxMDI0NTQ1MTc3OTAuanBnfGU0OTI2ZTExM2FmNmFiZDQxOTM3Mzg5YzI2M2UwZjUxMjI2ZDMzMDhjYzEzZGVkMTBkNTBhM2RjZTVhYTYwNGM,Reliance
mobiles,Samsung mobiles,"Samsung S24+ 5G 256 GB, 12GB RAM, Onyx Black, Mobile Phone",https://www.reliancedigital.in/samsung-s24-5g-256-gb-12gb-ram-onyx-black-mobile-phone/p/494352147,,,https://www.reliancedigital.in/medias/Samsung-S-Series-Plus-494352147-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4NTUyfGltYWdlL2pwZWd8aW1hZ2VzL2g5Ny9oMzgvMTAxMDI1ODY4Njc3NDIuanBnfDYxOTRiY2QzYjM2NjMxNTdmMGQ3Yzg0NGY1M2Q5Njk3N2E1OTJmMmU4YjVkMjhmYjIxZGRjZmNhMTZiNTA3NWY,Reliance
mobiles,Samsung mobiles,"Samsung S24+ 5G 512 GB 12GB RAM, Onyx Black, Mobile Phone",https://www.reliancedigital.in/samsung-s24-5g-512-gb-12gb-ram-onyx-black-mobile-phone/p/494352151,,"1,19,999.00",https://www.reliancedigital.in/medias/Samsung-S-Series-Plus-494352151-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4NTUyfGltYWdlL2pwZWd8aW1hZ2VzL2g0Ny9oNWUvMTAxMDI1ODY1NDAwNjIuanBnfDkwM2FlNzA4ZDU2MWJiMzg3MjZhNGE1YmY2MmUyZjgzNTJmMzA3ZTNiZTAwNzE5MmYzNmE2ODQ0YTQ2NTRiNjc,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy F14 5G 128 GB, 6 GB RAM, Violet, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-f14-5g-128-gb-6-gb-ram-violet-mobile-phone/p/494268197,,13990,https://www.reliancedigital.in/medias/Samsung-Galaxy-494268197-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3MzcxMXxpbWFnZS9qcGVnfGltYWdlcy9oMjcvaGM4LzEwMTI4ODAxMzMzMjc4LmpwZ3w5OTExODc4MGRlZTgzNjQ5Nzk0Nzc3YjM0NTRmNjkzNzg3YmM3YjMxYmNmYjU1ZDg5OTEwYjZmNzc0MjgzMTky,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy F14 5G 128 GB, 6 GB RAM, Green, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-f14-5g-128-gb-6-gb-ram-green-mobile-phone/p/494268198,,13990,https://www.reliancedigital.in/medias/Samsung-Galaxy-494268198-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3Mjc3MHxpbWFnZS9qcGVnfGltYWdlcy9oY2QvaDFkLzEwMTI4ODAwMzUwMjM4LmpwZ3xkYTYxNWEzMDNhZjRkZWFiZTNkZjU5M2E4ZGI5MWJkY2E0M2UyZWI2ZWZhMzg0MjFlNDVhMWQ2ODk0NzUzNDAw,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy F14 5G 128 GB, 6 GB RAM, Black, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-f14-5g-128-gb-6-gb-ram-black-mobile-phone/p/494268199,,13990,https://www.reliancedigital.in/medias/Samsung-Galaxy-494268199-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3NDM5MnxpbWFnZS9qcGVnfGltYWdlcy9oMTEvaDc5LzEwMTI4ODAwNjc3OTE4LmpwZ3xkZWE0ZTJhY2ZlNjFkOWNlYWM4Y2YyZWYxMzY1MGUwMWYyY2IwODQ3NWY3MWRkNDQ2YTM3ZDJjYTk2NTAxYWRk,Reliance
mobiles,Samsung mobiles,"Samsung S22 Plus 5G 256 GB, 8 GB RAM, Green, Mobile Phone",https://www.reliancedigital.in/samsung-s22-plus-5g-256-gb-8-gb-ram-green-mobile-phone/p/492849210,,93999,https://www.reliancedigital.in/medias/Samsung-Galaxy-S22-Plus-SmartPhone-492849210-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjQxMHxpbWFnZS9qcGVnfGltYWdlcy9oODUvaDFkLzk3Nzk0OTcyMDU3OTAuanBnfDZmNDgzYzc1ZmYxN2ZjNDZmNDU5NjRhOWQ4OWMzYTJmY2Q0OWI3NDRmYzY2YjgxZjQ2YmY2YjY4ZDI2MjU3OGE,Reliance
mobiles,Samsung mobiles,"Samsung S22 Plus 5G 128 GB, 8 GB RAM, Green, Mobile Phone",https://www.reliancedigital.in/samsung-s22-plus-5g-128-gb-8-gb-ram-green-mobile-phone/p/492849206,,89999,https://www.reliancedigital.in/medias/Samsung-Galaxy-S22-Plus-SmartPhone-492849206-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjQxMHxpbWFnZS9qcGVnfGltYWdlcy9oNGMvaDI4Lzk3Nzk0ODcwNDc3MTAuanBnfDlhMDc5NjE1MzA2NDZiNDQwNDQ3NmU5ZDA2M2M3MTY0ODJiNTI5OGFjMDY3YzNhYWE2ZDZjMzljNzYxNzA2YWE,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5 512 GB, 12 GB RAM, Icy Blue, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-512-gb-12-gb-ram-icy-blue-mobile-phone/p/493838759,,,https://www.reliancedigital.in/medias/Samsung-Galaxy-Fold-5-493838759-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NjE2fGltYWdlL2pwZWd8aW1hZ2VzL2hjZi9oOTQvMTAwMzI5MTE4NDMzNTguanBnfDgwZDBmODU3NjAyODM3OTdkN2QwNjc4NjIzOTM4NjNjMzFmYzk2NTMxNTlkNzlhZDc0MDIzMGQ0NGZlYTRhZTY,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5 256 GB 12 GB RAM, Icy Blue, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-256-gb-12-gb-ram-icy-blue-mobile-phone/p/493838756,,"1,59,999.00",https://www.reliancedigital.in/medias/Samsung-Galaxy-Fold-5-493838756-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NjE2fGltYWdlL2pwZWd8aW1hZ2VzL2g1OS9oNzYvMTAwMzI5MDc5MTExOTguanBnfDVhNDg3NzU4YmJjYTU0MDRkODI0NzJkYmUzYTAzOWIwZDE5YTM0MjlmNDQyNWNjMTQ4Zjc3ZTkzM2I1OTMzZWE,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5 1 TB, 12 GB RAM, Icy Blue, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-1-tb-12-gb-ram-icy-blue-mobile-phone/p/493838762,,"1,89,999.00",https://www.reliancedigital.in/medias/Samsung-Galaxy-Fold-5-493838762-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NjE2fGltYWdlL2pwZWd8aW1hZ2VzL2hjZS9oYWMvMTAwMzI5MjAwMzUzNTguanBnfDY5N2YxMTUyYmFiMTFlM2Y3ZmEyNTFkNmViOWU1ZGJkZmU4Y2MwNTQ0MzFjMzUzOGVjMzA2OTcwNWUwZmYwZjQ,Reliance
mobiles,Samsung mobiles,"Samsung F Series F04 64 GB, 4 GB, Opal Green, Mobile Phone",https://www.reliancedigital.in/samsung-f-series-f04-64-gb-4-gb-opal-green-mobile-phone/p/493666094,,8499,https://www.reliancedigital.in/medias/Samsung-F04-Smart-Phones-493666094-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzNDY3OHxpbWFnZS9qcGVnfGltYWdlcy9oZDEvaGE1Lzk5Nzg3OTE3ODg1NzQuanBnfGRmZDUxNjJhMzkwYzJmY2RjMjBjOTBiN2M1NjFjODA2ZDBiMjkzZDk5OTA0MzY2YzJmYTk0MTg2MzY0NzNlNTY,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy M04 128 GB, 4 GB RAM, Shadow Blue, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-m04-128-gb-4-gb-ram-shadow-blue-mobile-phone/p/493664830,,9999,https://www.reliancedigital.in/medias/Samsung-M04-Smart-Phone-493664830-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3Njc5OHxpbWFnZS9wbmd8aW1hZ2VzL2hmZS9oYTYvOTk0NDk1ODI3MTUxOC5wbmd8ODQ4NGZhZDQ3NTZhOGMyMGQyZmI3NjExMmVmYjY4ZjViMmNhM2UxYjBmYTIyMDQ4M2M1N2QwYWVhY2I5MDg3Mw,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy M04 64 GB, 4 GB RAM, Shadow Blue, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-m04-64-gb-4-gb-ram-shadow-blue-mobile-phone/p/493664828,,8499,https://www.reliancedigital.in/medias/Samsung-M04-Smart-Phone-493664828-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3Njc5OHxpbWFnZS9wbmd8aW1hZ2VzL2g1Yy9oNDYvOTk0NTAxMjI0MDQxNC5wbmd8NTM0OGNmN2IyZDUwNDgyYzU3YmY5OTAxODg0N2NmODQ2NmJiZDZjM2QwMDMwOTRjMTQ1ODdkN2Y2M2ZjODVjOQ,Reliance
mobiles,Samsung mobiles,"Samsung F Series F04 64 GB, 4 GB, Jade Purple, Mobile Phone",https://www.reliancedigital.in/samsung-f-series-f04-64-gb-4-gb-jade-purple-mobile-phone/p/493666093,,8499,https://www.reliancedigital.in/medias/Samsung-F04-Smart-Phones-493666093-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzNTg3MnxpbWFnZS9qcGVnfGltYWdlcy9oZDMvaDllLzk5Nzg3OTE0NjA4OTQuanBnfDcyZWQ0YzIzYmZlNjcyNGE3NzliZGIwOTc0N2E3ZWRjYTNjYzNlYmUwMTI2YWNkODdiZTkyOGE0YTNjYTcyNWU,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy A14 4 GB RAM, 64 GB Light Green Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a14-4-gb-ram-64-gb-light-green-mobile-phone/p/493837984,,16499,https://www.reliancedigital.in/medias/Samsung-Galaxy-A-Series-Light-Green-493837984-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3ODUzfGltYWdlL2pwZWd8aW1hZ2VzL2hhMS9oYjgvMTAwMDg0NzY2MTQ2ODYuanBnfDI2NjFmMzdiYzAwYTlmYWU0NTNkNWJhMTZhZjg1MjExYWU5N2Y2Yjg2NjI2N2NmMzFmNjhjMmY5MDlhMzA3Mjg,Reliance
mobiles,Samsung mobiles,"Samsung M13 5G 128 GB, 6 GB RAM, Aqua Green, Mobile Phone",https://www.reliancedigital.in/samsung-m13-5g-128-gb-6-gb-ram-aqua-green-mobile-phone/p/493178367,,19499,https://www.reliancedigital.in/medias/Samsung-M13-Mobile-Phone-493178367-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMTQ1OXxpbWFnZS9qcGVnfGltYWdlcy9oOWEvaDFkLzk4OTk2MTU5Nzc1MDIuanBnfDcwZWQxNzQ0NTFjMzYzZGFkYzhmZjAzOWRmMzA0MGZhNzE4MWNjZTIyZGNkZmY3MDBhMTY5NDJjMWIzOTU4ZGE,Reliance
mobiles,Samsung mobiles,"Samsung M13 5G 128 GB, 6 GB RAM, Midnight Blue, Mobile Phone",https://www.reliancedigital.in/samsung-m13-5g-128-gb-6-gb-ram-midnight-blue-mobile-phone/p/493178368,,19499,https://www.reliancedigital.in/medias/Samsung-M13-Mobile-Phone-493178368-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMTI4OXxpbWFnZS9qcGVnfGltYWdlcy9oZmIvaDMxLzk4OTk2MTU2NDk4MjIuanBnfGY5MzlmYjg5OTk3MWY4MTkxMWU5MWFjMmNjOWJkYmI4NWQ0ZjA1YTJiZWVlODM5ZDI4MmE2MDNlYjJmYmFhMzY,Reliance
